Country / Region	Type	Company / Agency	Company Description	Contact Person	Email Sent To	Email / Contact	Phone / WhatsApp	Role Applied For	Status	Date Email Sent	Date Applied	Follow-up Date	Reply Status	Confidence	Needs Manual Review	Recommended Action	Source	Notes	URLs	Last Gmail Thread ID	Last Gmail Message ID
Germany	Direct Employer	Flix	Hiring company / Germany list						To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_9324.HEIC	Munich hiring-list row | no contact captured.	OCR: IMG_9324.txt		
Germany	Direct Employer	Forto	Hiring company / Germany list						To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_9324.HEIC	Berlin hiring-list row | no contact captured.	OCR: IMG_9324.txt		
Germany	Direct Employer	GetYourGuide	Hiring company / Germany list						To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_9324.HEIC	Berlin hiring-list row | no contact captured.	OCR: IMG_9324.txt		
Germany	Direct Employer	Helsing	Hiring company / Germany list						To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_9324.HEIC	Munich hiring-list row | no contact captured.	OCR: IMG_9324.txt		
Germany	Direct Employer	Infineon Technologies	Hiring company / Germany list						To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_9324.HEIC	Munich hiring-list row | no contact captured.	OCR: IMG_9324.txt		
Germany	Direct Employer	Kaufland e-commerce	Hiring company / Germany list						To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_9325.HEIC	Cologne hiring-list row | no contact captured.	OCR: IMG_9325.txt		
Germany	Direct Employer	Kombo	Hiring company / Germany list						To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_9324.HEIC	Berlin hiring-list row | no contact captured.	OCR: IMG_9324.txt		
Germany	Direct Employer	Lilium	Hiring company / Germany list						To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_9324.HEIC	Munich hiring-list row | no contact captured.	OCR: IMG_9324.txt		
Germany	Direct Employer	LILLYDOO	Hiring company / Germany list						To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_9325.HEIC	Frankfurt hiring-list row | no contact captured.	OCR: IMG_9325.txt		
Germany	Direct Employer	Lufthansa Systems	Hiring company / Germany list						To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_9325.HEIC	Raunheim hiring-list row | no contact captured.	OCR: IMG_9325.txt		
Germany	Direct Employer	Mambo	Hiring company / Germany list						To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_9324.HEIC	Berlin hiring-list row | no contact captured.	OCR: IMG_9324.txt		
Germany	Direct Employer	Monika Saleta	Job lead / direct employer			job@monikasaleta.com			To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8951.HEIC	Remote Europe role | company HQ location is Germany.	https://monikasaleta.com; monikasaleta.com; OCR: IMG_8951.txt		
Germany	Direct Employer	Omio	Hiring company / Germany list						To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_9324.HEIC	Berlin hiring-list row | no contact captured.	OCR: IMG_9324.txt		
Germany	Direct Employer	Personio	Hiring company / Germany list						To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_9324.HEIC	Munich hiring-list row | no contact captured.	OCR: IMG_9324.txt		
Germany	Direct Employer	Raisin	Hiring company / Germany list						To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_9324.HEIC	Berlin hiring-list row | no contact captured.	OCR: IMG_9324.txt		
Germany	Direct Employer	SAP	Hiring company / Germany list						To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_9324.HEIC	Walldorf hiring-list row | no contact captured.	OCR: IMG_9324.txt		
Germany	Direct Employer	Siemens	Hiring company / Germany list						To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_9324.HEIC	Munich hiring-list row | no contact captured.	OCR: IMG_9324.txt		
Germany	Direct Employer	Solaris	Hiring company / Germany list						To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_9324.HEIC	Berlin hiring-list row | no contact captured.	OCR: IMG_9324.txt		
Germany	Direct Employer	Sonarsource	Hiring company / Germany list						To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_9325.HEIC	Bochum hiring-list row | no contact captured.	OCR: IMG_9325.txt		
Germany	Direct Employer	SumUp	Hiring company / Germany list						To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_9324.HEIC	Berlin hiring-list row | no contact captured.	OCR: IMG_9324.txt		
Germany	Direct Employer	Taxfix	Hiring company / Germany list						To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_9324.HEIC	Berlin hiring-list row | no contact captured.	OCR: IMG_9324.txt		
Germany	Direct Employer	TRUECHART	Hiring company / Germany list						To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_9325.HEIC	Southern Germany hiring-list row | no contact captured.	OCR: IMG_9325.txt		
Germany	Direct Employer	Volkswagen Group	Hiring company / Germany list						To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_9325.HEIC	Wolfsburg hiring-list row | no contact captured.	OCR: IMG_9325.txt		
Germany	Direct Employer	Volocopter	Hiring company / Germany list						To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_9325.HEIC	Bruchsal hiring-list row | no contact captured.	OCR: IMG_9325.txt		
Germany	Direct Employer	Wolt Germany	Hiring company / Germany list						To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_9324.HEIC	Berlin hiring-list row | no contact captured.	OCR: IMG_9324.txt		
Germany / USA / Remote / Hybrid	Direct Employer	Monikasaleta	Job lead / direct employer			job@monikasaleta.com			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8951.HEIC	"OCR raw safety-net row from screenshot; verify before outreach. @"" UI/UX Designer | Email job@monikasaleta.com if your skills closely match | the role (this is the only way to apply — no LinkedIn | by the client will be contacted directly by their recruiters"			
Netherlands	Agency	Adams Multilingual	Recruiter / sponsor list						To Contact					High	No	Run agency website/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8718.HEIC	Amsterdam sponsor-list lead | no contact captured.	OCR: IMG_8718.txt		
Netherlands	Agency	Airswift	Recruiter / sponsor list						To Contact					High	No	Run agency website/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8718.HEIC	Amsterdam sponsor-list lead | no contact captured.	OCR: IMG_8718.txt		
Netherlands	Agency	Blue Lynx	Recruiter / sponsor list						To Contact					High	No	Run agency website/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8718.HEIC	Amsterdam sponsor-list lead | no contact captured.	OCR: IMG_8718.txt		
Netherlands	Agency	Hays	Recruiter / sponsor list						To Contact					High	No	Run agency website/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8718.HEIC	Amsterdam sponsor-list lead | no contact captured.	OCR: IMG_8718.txt		
Netherlands	Agency	Michael Page	Recruiter / sponsor list						To Contact					High	No	Run agency website/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8718.HEIC	Amsterdam sponsor-list lead | no contact captured.	OCR: IMG_8718.txt		
Netherlands	Agency	Octagon Professionals	Recruiter / sponsor list						To Contact					High	No	Run agency website/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8718.HEIC	Amsterdam sponsor-list lead | no contact captured.	OCR: IMG_8718.txt		
Netherlands	Agency	Randstad	Recruiter / sponsor list						To Contact					High	No	Run agency website/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8718.HEIC	Amsterdam sponsor-list lead | no contact captured.	OCR: IMG_8718.txt		
Netherlands	Agency	Ravecruitment	Recruiter / sponsor list						To Contact					High	No	Run agency website/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8718.HEIC	Amsterdam sponsor-list lead | no contact captured.	OCR: IMG_8718.txt		
Netherlands	Agency	Undutchables	Recruiter / sponsor list						To Contact					High	No	Run agency website/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8718.HEIC	Amsterdam sponsor-list lead | no contact captured.	OCR: IMG_8718.txt		
United Kingdom	Direct Employer	ARK Schools	Visa-sponsored employer list						To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8733.HEIC	Croydon | Teaching Assistant / early education support roles.	OCR: IMG_8733.txt		
United Kingdom	Direct Employer	Capgemini	Visa-sponsored employer list						To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8733.HEIC	Manchester | Glasgow | Birmingham | Bristol | Software Engineer | Data Analyst | Consulting | Digital Transformation.	OCR: IMG_8733.txt		
United Kingdom	Direct Employer	Lloyds Banking Group	Visa-sponsored employer list						To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8733.HEIC	Leeds | Manchester | Bristol | Edinburgh | Tech & Data | Software Engineering | Finance | Risk & Analytics.	OCR: IMG_8733.txt		
United Kingdom	Direct Employer	Medivet	Visa-sponsored employer list						To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8733.HEIC	Birmingham | Manchester | Leeds | Nottingham | Bristol | Cambridge | Veterinary Surgeon / clinical roles.	OCR: IMG_8733.txt		
United Kingdom	Direct Employer	MSQUIRE IT Services Ltd	Visa-sponsored employer list						To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8733.HEIC	Reading | Business Analyst | Data Analyst | Tech Consulting.	OCR: IMG_8733.txt		
United Kingdom	Direct Employer	YotoPlay	UK product company	Matthew Jackson	matthew.jackson@yotoplay.com	matthew.jackson@yotoplay.com		Senior Product Designer (Core App)	Rejected / Appeal Sent	2026-05-15	2026-05-15		Rejected	High	No	No action unless they respond to appeal	Gmail sent last month	Sent response after rejection asking for chance to present work before being ruled out.	https://www.yotoplay.com	19e2b240c88e4c44	19e2b24375391537
Worldwide / Remote	Agency	Antal	Global recruitment agency		info@antal.com	info@antal.com		Product Designer / UI/UX / Digital Roles	Applied	2026-06-02	2026-06-02	2026-06-09	No Reply	High	No	Follow up if no response	Gmail sent last month	Updated agency CV sent for specialist digital and product hiring.		19e89d28a4d760b1	19e89d28a4d760b1
Worldwide / Remote	Agency	Executive Solutions ME				info@executivesolutionsme.com			Applied		2026-06-03	2026-06-10		Unknown	Yes	Follow up if no response	Current Master Job Tracker	Executive Solutions ME-specific CV sent. Gmail sent id: 19e8e0863577fe43. Sent to info@executivesolutionsme.com with attached agency CV.			
Worldwide / Remote	Agency	Experts Recruitment				gaile@expertsrecruitment.com			Applied		2026-06-03	2026-06-10		Unknown	Yes	Follow up if no response	Current Master Job Tracker	Experts Recruitment-specific CV sent. Gmail sent id: 19e8e08855ab62ee. Sent to gaile@expertsrecruitment.com with attached agency CV.			
Worldwide / Remote	Agency	Gmail contact lead	Agency / recruiter			jobs.orange001@gmail.com	WhatsApp: +91 70820 01810		To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8950.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 4 = L] | ny - LD) | (0) orange_corporate | Follow | Idhar aao. Apna CV bhejo. Aapko job dilwayenge. | Banking. Finance. Insurance. Real openings. Real			
Worldwide / Remote	Agency	Inspire Selection				info@inspireselection.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	Agency	JVI Global				jobseekers@jvi-global.com; employers@jvi-global.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	Agency	Kershaw Leonard				mike@kershawleonard.net			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	Agency	Lobo Management				lobo@lobomanagement.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	Agency	Mackenzie Jones				info@mackenziejones.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	Agency	Muhammed Mujitaba	Remote recruiter / role lead needing verification	Muhammed Mujitaba	muhammedmujitaba@zohomail.com	muhammedmujitaba@zohomail.com		Remote UI/UX Designer	Needs Review	2026-05-29	2026-05-24		Replied	Medium	Yes	Do not pay for resume optimization; continue only if a real role is shared	Gmail sent last month	Application was sent 2026-05-24; recruiter asked details; later suggested resume optimization service; user declined service and asked for real opportunities.		19e5b026f7c1d3f2	19e7325080494982
Worldwide / Remote	Agency	Nadia Global				Contact@nadiaglobal.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	Agency	Nathan HR				info@nathanhr.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	Agency	Onething	Agency / recruiter			people@onething.design			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_7193.HEIC	OCR raw safety-net row from screenshot; verify before outreach. While somelcompanies + . | { | RN - | 4 hod | Apply at: people@onething.design L | #growth #hiring #uxui #design #designers			
Worldwide / Remote	Agency	Randstad				corporate.communications@randstad.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	Agency	Receptionist PA				info@receptionistpa.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	Agency	SSA Ltd				ian.mclean@ssaltd.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	Agency	Studiomurb	Agency / recruiter			hey@studiomurb.com			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8843.HEIC	OCR raw safety-net row from screenshot; verify before outreach. @ ® | Subject: Role + Name | > Hey@studiomurb.com oO | beyond, multiple roles are now open.			
Worldwide / Remote	Agency	Sundus Recruitment				cv@sundusrecruitment.com; info@sundusrecruitment.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	Agency	Talascend				talascend.marketing@talascend.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	Agency	TASC Outsourcing				dxbjobs@tascoutsourcing.com; request@tascoutsourcing.com; info@tascoutsourcing.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	Agency	Transsion	Agency / recruiter			kai.mao@transsion.com			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8480.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 2.10+ Years in Engineering Recruitment: Specialized in | recruiting top-tier engineers, including being one of the | pioneering recruiters for Golang developers in China since | 3:Niche Language Expertise: Proficient in recruiting talent			
Worldwide / Remote	Agency	Xperts Jobs				cv@xpertsjobs.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
France / Remote	Direct Employer	Dozamenart	Creative agency / remote			Dozamenart.hiring@gmail.com			To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8492.HEIC	Paris / Remote | Gmail contact but country is explicit in the post.	OCR: IMG_8492.txt		
Worldwide / Remote	Direct Employer	ADCB				careers@adcb.com			Applied					Low	Yes	Monitor and outreach	Current Master Job Tracker				
Worldwide / Remote	Direct Employer	Al Thawiya	Unclassified lead			enquiry@al-thawiya.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8334.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 20. info@inspireselection.com | | 21. dxbjobs@tascoutsourcing.com | 22. request@tascoutsourcing.com | 23. info@tascoutsourcing.com			
Worldwide / Remote	Direct Employer	Almansoorgroup	Unclassified lead			info@almansoorgroup.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8334.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 20. info@inspireselection.com | | 21. dxbjobs@tascoutsourcing.com | 22. request@tascoutsourcing.com | 23. info@tascoutsourcing.com			
Worldwide / Remote	Direct Employer	Alnahiya	Unclassified lead			enquiries@alnahiya.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8334.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 20. info@inspireselection.com | | 21. dxbjobs@tascoutsourcing.com | 22. request@tascoutsourcing.com | 23. info@tascoutsourcing.com			
Worldwide / Remote	Direct Employer	Alvakil	Unclassified lead			adminmumbai@alvakil.net; jobs@alvakil.net			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8334.HEIC	OCR raw safety-net row from screenshot | verify before outreach. 20. info@inspireselection.com | 21. dxbjobs@tascoutsourcing.com | 22. request@tascoutsourcing.com | 23. info@tascoutsourcing.com			
Worldwide / Remote	Direct Employer	Antal	Unclassified lead			info@antal.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8334.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 20. info@inspireselection.com | | 21. dxbjobs@tascoutsourcing.com | 22. request@tascoutsourcing.com | 23. info@tascoutsourcing.com			
Worldwide / Remote	Direct Employer	Artgripper	Unclassified lead			hello@artgripper.studio			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_7925.HEIC	OCR raw safety-net row from screenshot; verify before outreach. send port | i | hello@artgripper.studio			
Worldwide / Remote	Direct Employer	Aster DM Healthcare				careers@asterhospital.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	Direct Employer	Bayt.com				hr@bayt.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	Direct Employer	Brandfy	Job lead / direct employer			info@brandfy.net			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_6882.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 4:20 9 2! 56 @ | To Apply Send your CV To info@brandfy.net W, | SWIPE for hiring! \74 | Apply now: info@brandfy.net			
Worldwide / Remote	Direct Employer	Bsd	Job lead / direct employer			amlanjyotibharali@bsd.ed	6000236346; 9620045916 - 1		To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_9183.HEIC	OCR raw safety-net row from screenshot; verify before outreach. © amlanjyotibharali@bsd.ed | N AX/UX/UI Designer | Product Designer | We're excited to announce an opening for the coe			
Worldwide / Remote	Direct Employer	Crevia Media	Media / creative company inferred from email domain	Wadood	wadood@creviamedia.com	wadood@creviamedia.com		Senior Product Designer	Applied	2026-06-04	2026-06-04	2026-06-11	No Reply	Medium	Yes	Follow up if this was a job lead from chat or referral	Gmail sent last month	Sent short profile email with portfolio and contact details.		19e933148c6fb3d7	19e93316e4ed50e0
Worldwide / Remote	Direct Employer	DAMAC Properties				careers@damacgroup.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	Direct Employer	DP World				careers@dpworld.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	Direct Employer	Emergent AI	AI product/company lead	Disha	disha@emergent.sh	disha@emergent.sh		Product Designer	Applied	2026-06-01	2026-06-01	2026-06-08	No Reply	Medium	No	Follow up only if still a priority	Gmail sent last month	Sent request for an opportunity to prove fit after prior applications.	https://emergent.sh	19e82fd92df63aab	19e82fd92df63aab
Worldwide / Remote	Direct Employer	Emirates Group				careers@emirates.com; https://www.emiratesgroupcareers.com/			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	Direct Employer	Emirates NBD				careers@emiratesnbd.com		Senior Product Designer (Design Systems); older Product Designer listing	To Contact					Medium	No	Apply via GSSTech or verify direct careers	Current Master Job Tracker		https://www.glassdoor.com/job-listing/senior-product-designer-design-systems-gsstech-group-JV_IC2204498_KO0%2C38_KE39%2C52.htm?jl=1010083370981; https://www.hubmub.com/jobs/596850/product-designer		
Worldwide / Remote	Direct Employer	EVOQ (Real Estate)				WhatsApp: +971523321256			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	Direct Employer	Executivesolutionsme	Unclassified lead			info@executivesolutionsme.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8334.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 20. info@inspireselection.com | | 21. dxbjobs@tascoutsourcing.com | 22. request@tascoutsourcing.com | 23. info@tascoutsourcing.com			
Worldwide / Remote	Direct Employer	Expertsrecruitment	Unclassified lead			gaile@expertsrecruitment.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8334.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 20. info@inspireselection.com | | 21. dxbjobs@tascoutsourcing.com | 22. request@tascoutsourcing.com | 23. info@tascoutsourcing.com			
Worldwide / Remote	Direct Employer	Gmail contact lead	Job lead / direct employer			dozamenart.hiring@gmail.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8492.HEIC	OCR raw safety-net row from screenshot; verify before outreach. dozamenart WE ARE HIRING. | DM or Dozamenart.hiring@gmail.com			
Worldwide / Remote	Direct Employer	Gmail contact lead	Job lead / direct employer			neerajiwtwrs@gmail.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8949.HEIC	OCR raw safety-net row from screenshot; verify before outreach. ET = - bo a — = | Si | Hiring: | neerajiwtwrs@gmail.com			
Worldwide / Remote	Direct Employer	Gmail contact lead	Unclassified lead			sukhakala.id@gmail.com			To Contact					Low	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_9185.HEIC	OCR raw safety-net row from screenshot; verify before outreach. sukhakala.id@gmail.com | | i | a A - d | et = ol nt			
Worldwide / Remote	Direct Employer	Gmail contact lead	Unclassified lead			shivanimainacc@gmail.com			To Contact					Low	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_9218.HEIC	OCR raw safety-net row from screenshot; verify before outreach. § AN Shivani Verma | Corporate Life Comedy | Corporate life memes that hurt @ | Collabs | Promotions | UGC | shivanimainacc@gmail.com			
Worldwide / Remote	Direct Employer	Holy Studio	Remote creative studio			hi@holystudio.co			To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8359.HEIC	Remote-friendly mid-level designer role.	https://holystudio.co; holystudio.co; OCR: IMG_8359.txt		
Worldwide / Remote	Direct Employer	Holystudio	Job lead / direct employer			hi@holystudio.co			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8359.HEIC	OCR raw safety-net row from screenshot; verify before outreach. HI@HOLYSTUDIOCO | holystudio.co OPEN ROLE / MID LEVEL DESIGNER | Remote friendly role | Portfolios to hi@holystudio.co			
Worldwide / Remote	Direct Employer	Inspireselection	Unclassified lead			info@inspireselection.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8334.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 20. info@inspireselection.com | | 21. dxbjobs@tascoutsourcing.com | 22. request@tascoutsourcing.com | 23. info@tascoutsourcing.com			
Worldwide / Remote	Direct Employer	Jumeirah Group				careers@jumeirah.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	Direct Employer	Jvi Global	Unclassified lead			employers@jvi-global.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8334.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 20. info@inspireselection.com | | 21. dxbjobs@tascoutsourcing.com | 22. request@tascoutsourcing.com | 23. info@tascoutsourcing.com			
Worldwide / Remote	Direct Employer	Kershawleonard	Unclassified lead			mike@kershawleonard.net			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8334.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 20. info@inspireselection.com | | 21. dxbjobs@tascoutsourcing.com | 22. request@tascoutsourcing.com | 23. info@tascoutsourcing.com			
Worldwide / Remote	Direct Employer	Lovedwell	Job lead / direct employer			info@lovedwell.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8482.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 03:47 @ HIRO 28 J | To Apply: | to info@lovedwell.com | Go) lovedwell_ | Follow N74			
Worldwide / Remote	Direct Employer	Majid Al Futtaim				https://careers.majidalfuttaim.com/			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	Direct Employer	Mashreq Bank				careers@mashreqbank.com			To Contact					Low	Yes	Monitor and outreach	Current Master Job Tracker				
Worldwide / Remote	Direct Employer	Microsoft Gulf				careers@microsoft.com		UX Designer result found outside UAE	To Contact					Low	Yes	Monitor careers	Current Master Job Tracker		https://designproject.io/jobs/jobs/ux-designer-ii-at-microsoft-x2ydsb		
Worldwide / Remote	Direct Employer	Museocamera	Unclassified lead			contact@museocamera.org			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_9156.HEIC	OCR raw safety-net row from screenshot; verify before outreach. Open roles: | Send your CV/portfolio to contact@museocamera.org			
Worldwide / Remote	Direct Employer	Nakheel				careers@nakheel.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	Direct Employer	Nikahforever	Job lead / direct employer			career@nikahforever.com	WhatsApp: +91-8448293814		To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_7919.HEIC	OCR raw safety-net row from screenshot; verify before outreach. Ready to make a difference? Apply Now! N74 | BE Send your CV to: [career@nikahforever.com]			
Worldwide / Remote	Direct Employer	Noon				talent@noon.com; careers@noon.com		Product Designer result found, likely Gurgaon not Dubai	To Contact					Low	Yes	Verify location before applying	Current Master Job Tracker		https://jobs.weekday.works/noon-product-designer		
